term,jsd,count_legal,count_popular,neighbours,scaled_jsd
consent,0.36681749652922385,1525,2475,1201,0.21065778517901748
escort,0.5361533820004882,63,276,1777,0.2104670793472144
sep,0.547115924931629,134,152,1511,0.21045665122435472
religiously,0.5106165636579058,51,404,2342,0.21007685738684884
occasioned,0.38017904660946306,503,3497,2057,0.21001458434613515
323,0.5341122190191594,237,104,1786,0.20996640537513997
impeachment,0.4134207818705509,1554,800,3888,0.20987654320987653
depositions,0.47254491183611613,458,365,3603,0.20982514571190675
edward,0.38010014886841115,1193,2807,1956,0.20961145194274028
407,0.5385210311427236,241,89,1732,0.20958429561200922
multiplicity,0.5125916938306954,92,342,2249,0.20942641173855048
period,0.36773548364866465,806,3194,1314,0.20928462709284626
sentiments,0.3687182436354108,558,3442,1372,0.20918367346938777
287,0.5247645094430654,234,141,1960,0.20918367346938777
east,0.36936560897593057,581,3419,1062,0.20903954802259886
suspicions,0.43034289994266633,250,1417,4177,0.2090016758439071
1767,0.44222928439457393,283,1050,4177,0.2090016758439071
restore,0.40032862375946393,352,3047,3308,0.20888754534461912
against,0.38594549856313315,854,3146,158,0.2088607594936709
therefrom,0.43092836111860494,877,753,4182,0.20875179340028693
authentic,0.4404477515144107,282,1098,4183,0.20870188859670094
hourly,0.48868937553827635,19,588,2976,0.2086693548387097
nominal,0.4583524755667387,376,669,3974,0.20835430296930046
with,0.4708131306046904,623,3377,24,0.20833333333333334
toward,0.4116184982789703,192,2245,3818,0.20822420115243584
cited,0.4451454162318225,558,714,4168,0.20801343570057582
unpaid,0.4734634811095014,539,243,3500,0.208
invaluable,0.4687310548804066,71,792,3690,0.2078590785907859
reducing,0.45254518521920234,382,776,4073,0.20770930518045666
extensive,0.3796977909046648,604,3396,2057,0.2075838599902771
jun,0.38364752454881385,1563,2437,2535,0.20749506903353057
moderation,0.41089823280971627,318,2154,3791,0.20733315747823794
purchasing,0.4247242042684101,899,922,4120,0.20728155339805826
cro,0.5155323318089318,300,114,2152,0.20724907063197026
countervail,0.6321862166127843,32,79,580,0.20689655172413793
prevailed,0.38331860663287404,348,3652,2621,0.20679130103014118
yield,0.3846961745599045,487,3513,2771,0.20678455431252254
abhorrence,0.45438910457901577,63,1072,4048,0.2067687747035573
250,0.4314246345298606,457,1124,4195,0.2066746126340882
import,0.41158438635785216,654,1772,3833,0.20662666318810333
extension,0.456349275153726,342,729,3993,0.2066115702479339
individuals,0.3781364416288243,1280,2720,2038,0.20657507360157018
sales,0.41889012788595253,1275,738,4048,0.20652173913043478
harris,0.45571293491010517,287,808,4029,0.2065028543062795
inimical,0.49130025650784725,173,384,2770,0.20649819494584837
gained,0.3910106236682746,379,3559,3051,0.20648967551622419
equivalent,0.4170206805871231,970,1107,4030,0.2064516129032258
say,0.38040698741160506,454,3546,320,0.20625
relieve,0.40591096925587344,372,2377,3643,0.20614877847927532
apprehension,0.40255394794598937,417,2589,3504,0.2060502283105023
authenticated,0.4764171909360544,365,389,3433,0.20594232449752403
purchased,0.38152760366084193,1519,2481,2433,0.2059186189889026
curators,0.6620349799134838,11,42,272,0.20588235294117646
without,0.3856957701545993,823,3177,136,0.20588235294117646
heavier,0.5108968705715401,59,375,2249,0.2058692752334371
distillers,0.5575100937624113,116,126,1273,0.20581304006284368
organized,0.4824481048899742,277,395,3203,0.2057446144239775
critical,0.41169482467913865,365,2004,3875,0.20567741935483871
paying,0.37620624270422137,1822,2178,1678,0.20560190703218117
partly,0.3955806207399899,550,3041,3227,0.20545398202665013
dispassionate,0.5401338906254284,41,274,1655,0.2054380664652568
excise,0.40142027889382453,1950,1210,3437,0.2054116962467268
conrad,0.47115192897413977,64,737,3545,0.20535966149506346
methods,0.4068178669828112,246,2391,3696,0.20535714285714285
138,0.47077956540409566,518,297,3585,0.20529986052998606
stronger,0.4109187962719759,214,2230,3814,0.20529627687467225
contiguous,0.4563786623318251,226,832,3985,0.2052697616060226
319,0.5297155979140654,230,114,1804,0.20509977827050999
officer,0.36425492864145237,2462,1538,698,0.20487106017191978
needless,0.43790379208698477,95,1314,4189,0.20482215325853426
freemen,0.38549075818290357,1421,2579,2853,0.2046968103750438
regarded,0.40438169403080726,436,2406,3596,0.20467185761957732
navigation,0.3807623338095603,1461,2539,2351,0.20459378987664822
southern,0.3812037713628247,1702,2298,2439,0.2045920459204592
368,0.5506803932390026,177,88,1398,0.20457796852646637
woollens,0.5785150153735944,25,160,978,0.20449897750511248
attention,0.3675511606430686,549,3451,851,0.2044653349001175
intents,0.4172557883640208,1551,478,4046,0.20439940682155214
stigmatize,0.6527975867220148,12,75,455,0.2043956043956044
spain,0.3790069221389344,999,3001,1939,0.20422898401237752
hostile,0.40855105271056313,586,1945,3752,0.20415778251599148
surrendering,0.554227402182345,84,173,1353,0.2039911308203991
inventors,0.5953969615336292,40,114,815,0.20368098159509201
211,0.49251298253947307,321,212,2677,0.2035861038475906
85,0.44334269028485496,488,775,4162,0.20326765977895242
solemnly,0.4103608038017948,581,1853,3824,0.20319037656903766
54,0.41778484669050875,648,1330,4072,0.2030943025540275
bestow,0.4076538527305974,108,2440,3735,0.20267737617135206
africa,0.40859858678094463,147,2354,3770,0.2026525198938992
taxation,0.4051395625761298,1402,1346,3642,0.2026359143327842
brigade,0.41566090471201106,1249,880,3999,0.20255063765941486
wharfs,0.5651445386891466,145,73,1151,0.20243266724587317
framed,0.42947913454559977,371,1220,4191,0.20233834407062753
confederacy,0.4285708284828934,680,963,4179,0.20220148360851878
propositions,0.41171934855609027,1130,1163,3929,0.20208704504963096
403,0.5387256673712969,218,95,1643,0.202069385270846
honorable,0.3771991379533126,1907,2093,1935,0.2020671834625323
noticed,0.43771837828359556,322,1069,4179,0.20196219191194065
elliott,0.5720647078688303,62,135,1040,0.20192307692307693
connexion,0.421851735121173,442,1395,4116,0.2018950437317784
worse,0.38107977038062624,311,3689,2632,0.20174772036474165
observable,0.4618914952420688,66,861,3823,0.20167407794925452
less,0.37370608226850754,724,3276,486,0.20164609053497942
productive,0.41146719001602244,539,1780,3913,0.20163557372859697
delegate,0.41765056573963466,1470,477,4085,0.201468788249694
deration,0.6824944796686714,26,6,149,0.20134228187919462
perform,0.37837043785575875,1337,2663,2166,0.2012927054478301
banning,0.6673110341471402,3,31,164,0.20121951219512196
suspicion,0.39184248385476483,498,3231,3147,0.2011439466158246
invade,0.45793540222199525,121,891,3931,0.2009666751462732
latest,0.45164858101176025,62,1078,4052,0.2006416584402764
circumstances,0.3611616933915431,790,3210,783,0.20051085568326948
proposals,0.4215846692759305,362,1473,4115,0.20048602673147023
scotland,0.4004867756381286,186,2790,3532,0.20045300113250283
solicitude,0.4424780670995565,137,1126,4162,0.2003844305622297
363,0.5302367113173927,222,112,1752,0.20034246575342465
omitted,0.4103360637026415,816,1571,3864,0.20031055900621117
53,0.41906816181954903,660,1232,4102,0.20014627011214042
has,0.4014245428541885,650,3350,80,0.2
drawback,0.47908136016515573,539,148,3237,0.19987642879209144
madison,0.3846244978168735,3632,368,2892,0.19986168741355465
skirmish,0.550303669300701,5,257,1381,0.1998551774076756
baggage,0.4400761904179624,278,1031,4167,0.19966402687784976
awarding,0.6509554185459481,63,25,461,0.19956616052060738
1764,0.43155525758412694,485,1031,4210,0.1995249406175772
pursue,0.38023567565567906,607,3393,2564,0.19929797191887674
intended,0.36490373377578667,1118,2882,1109,0.1992786293958521
sovereignty,0.39984124161452084,1057,1958,3498,0.19925671812464266
accept,0.38040779822583237,1227,2773,2565,0.19922027290448344
cherokees,0.4599404896220644,183,755,3841,0.19916688362405624
incurring,0.5220258268954373,101,259,1888,0.19915254237288135
supposed,0.3639650866816165,714,3286,889,0.19910011248593926
presentment,0.49305650144630947,369,151,2622,0.19908466819221968
disturb,0.4271500364605981,174,1469,4179,0.19885139985642497
beyond,0.36474932633786245,614,3386,1318,0.19878603945371776
insinuates,0.5952558824054083,11,138,785,0.19872611464968154
entertain,0.399338264738493,563,2506,3468,0.1986735870818916
wharf,0.4646819960626245,362,508,3706,0.1985968699406368
gratify,0.41623542495720284,146,1859,4054,0.19856931425752344
trustees,0.38397388932894067,2242,1758,2903,0.198415432311402
expenses,0.399305134684941,2514,578,3461,0.19820861022825773
distinct,0.38361729963462193,697,3303,2896,0.19820441988950277
296,0.5293855163725535,194,139,1746,0.1981672394043528
gratefully,0.47589215127764745,21,691,3316,0.19813027744270206
amidst,0.40339556082237077,63,2698,3641,0.19802252128536116
72,0.42167996658945284,685,1088,4142,0.19797199420569772
complying,0.458802219791191,372,582,3872,0.1978305785123967
reversing,0.6201355596623928,67,50,617,0.19773095623987033
115,0.4726084179110185,293,458,3419,0.1974261479964902
postmaster,0.45970106210684913,873,56,3824,0.19717573221757323
1744,0.5387874307928813,73,225,1573,0.19707565162110616
formidable,0.40947779152416747,302,2064,3879,0.19695797886053107
186,0.46858410107872966,532,253,3502,0.1967447173043975
inconsistency,0.4679579160272946,173,627,3545,0.19661495063469675
respect,0.3632391699759864,879,3121,646,0.19659442724458204
insidious,0.4646654314858966,126,731,3674,0.19651605879150788
45,0.39515965091681504,1046,2348,3308,0.19649334945586458
signing,0.45618627274650714,548,459,3925,0.1964331210191083
circumstance,0.3752714069991614,515,3485,1904,0.19642857142857142
republick,0.6210460148562003,7,107,601,0.19633943427620631
heretofore,0.37654871557489894,2568,1432,2160,0.1962962962962963
captain,0.3718659962976558,626,3374,469,0.19616204690831557
surveyor,0.3985089790744212,2300,709,3499,0.19605601600457273
caldwell,0.46681142971085354,210,588,3539,0.19581802769143825
preceding,0.37973108523995863,928,3072,2564,0.19578783151326054
magnitude,0.4290707979806409,353,1201,4203,0.19557458957887222
third,0.36010394984238575,1551,2449,701,0.19543509272467904
signified,0.4420381171601281,230,1007,4153,0.1952805201059475
desirable,0.411317320212157,576,1649,3955,0.19494310998735778
comprehending,0.47809174984977887,183,494,3207,0.1948861864671032
waited,0.3980651171910547,224,2817,3485,0.19483500717360114
usurp,0.5134007896949342,86,309,2060,0.19466019417475727
morality,0.40968767578104814,205,2099,3925,0.1946496815286624
jury,0.37328752545025085,2246,1754,1835,0.19400544959128066
34,0.38799177327904133,1207,2517,3150,0.19396825396825396
bremen,0.6317940094440815,8,99,557,0.19389587073608616
anticipate,0.46988823642946675,114,650,3457,0.19380966155626267
foreigner,0.47426051269103586,265,436,3277,0.19377479401891975
55,0.41097918120852167,724,1494,3960,0.19368686868686869
surprised,0.3968477542543409,393,2714,3459,0.19340849956634865
granting,0.37899810150783864,2664,1336,2638,0.19332827899924185
offenses,0.39274848619754993,1551,1967,3254,0.19330055316533498
tending,0.42478091386620354,424,1201,4181,0.19325520210475963
corporation,0.37973631312094625,2396,1604,2692,0.19316493313521546
commerce,0.36132777736945465,1478,2522,984,0.19308943089430894
inviolable,0.4684554028056102,123,645,3471,0.1930279458369346
take,0.3854761582475034,1046,2954,197,0.19289340101522842
across,0.3964081358796709,580,2533,3458,0.19288606130711394
openly,0.4068047788985583,256,2191,3811,0.19286276567829966
protract,0.5704561433215111,40,148,996,0.1927710843373494
referring,0.45763463241593544,475,466,3845,0.1927178153446034
prefer,0.41393233977819127,395,1654,4030,0.19255583126550868
99,0.44766074674364315,600,527,4051,0.19254505060478894
aggregate,0.4731536655696727,337,377,3325,0.1924812030075188
remote,0.39665926867560714,458,2547,3503,0.19240650870682272
can,0.3789673994835574,509,3491,104,0.19230769230769232
efforts,0.37944388925532413,456,3544,2751,0.19229371137768084
asserts,0.45481955765894627,61,947,3927,0.19225872167048638
superseded,0.5128136051283094,116,273,2031,0.19202363367799113
abolished,0.448702539092638,162,946,4037,0.19197423829576418
procured,0.380743460525884,916,3084,2872,0.19185236768802227
comprehended,0.4345684475646109,423,942,4176,0.19181034482758622
therefore,0.381140715715044,989,3011,219,0.1917808219178082
pleases,0.4274089459968522,184,1358,4203,0.19176778491553653
feudal,0.4810504267513496,72,568,3109,0.19170151174010935
attentively,0.46657815648751005,78,699,3486,0.19162363740676994
destroy,0.3723140993448727,591,3409,1837,0.19161676646706588
quorum,0.4298493868471803,853,635,4212,0.1915954415954416
dictate,0.4446557391200574,185,990,4088,0.1915362035225049
wilmington,0.40931561660489374,534,1740,3941,0.19132199949251458
candid,0.40931818603773307,319,1949,3948,0.19123606889564337
exeter,0.4811282558913608,146,478,3045,0.19113300492610838
betwixt,0.4136097091907208,259,1777,4037,0.19098340351746346
inevitable,0.44717018628259936,184,943,4051,0.19081708220192545
397,0.5426871343135552,198,77,1447,0.19073946095369732
matthew,0.4018393324438268,819,1833,3691,0.1907342183690057
driven,0.3927505522055728,354,3078,3298,0.19072164948453607
tomorrow,0.4547325565401478,199,806,3922,0.19071902090770015
pence,0.36629668973527313,2914,1086,1532,0.1906005221932115
are,0.4643341349182374,706,3294,42,0.19047619047619047
162,0.4856677721343048,288,283,2825,0.1904424778761062
hoped,0.37375422065420677,1738,2262,2106,0.19040835707502374
ancestors,0.4017972934896856,140,2489,3700,0.19027027027027027
381,0.5158886637782347,305,75,1988,0.19014084507042253
venture,0.3948665949297148,247,2922,3427,0.18996206594689233
relinquished,0.47944487366770855,183,464,3127,0.18995842660697154
salutary,0.40779441640627273,257,2068,3908,0.18986693961105425
496,0.5778508954259935,121,47,885,0.18983050847457628
uriah,0.5298897174063165,171,147,1670,0.18982035928143712
acre,0.4013102529070622,1006,1618,3707,0.18964121931480982
43,0.4045816161361446,911,1574,3782,0.18958223162347965
consulted,0.42944548796522786,259,1222,4204,0.18934348239771645
originally,0.39487599779749566,1010,2105,3455,0.18929088277858178
428,0.5365722671287323,200,93,1548,0.1892764857881137
restrain,0.4009884400458791,491,2143,3700,0.1891891891891892
taxes,0.3606163687038753,2482,1518,1126,0.1891651865008881
409,0.5368377917432312,203,89,1544,0.18911917098445596
unfit,0.4290897482213807,294,1199,4211,0.18902873426739492
brun,0.5563180704341817,79,148,1196,0.18896321070234115
experiencing,0.5576144836972475,10,205,1133,0.18887908208296558
1772,0.41438598403817056,508,1424,4098,0.18887262079062958
admirably,0.5054895239762496,14,407,2182,0.18881759853345553
deliberate,0.4263024315214831,347,1185,4206,0.1887779362815026
kinds,0.3740244315987691,392,3608,2238,0.18856121537086684
swamps,0.5004421361698826,60,390,2322,0.18819982773471144
371,0.5278212656038095,230,90,1680,0.1880952380952381
notifying,0.5477523441460095,188,55,1276,0.18808777429467086
indefinite,0.4853623650309125,238,331,2813,0.18805545680767863
immorality,0.4917371455425474,63,438,2542,0.1880409126671912
speaker,0.3743229511342858,1936,2064,2303,0.18801563178462874
denied,0.3794268106302431,811,3189,2835,0.18800705467372134
dissuade,0.540394637679547,24,256,1479,0.18796484110885733
accorded,0.6069703992356782,24,104,676,0.1878698224852071
alternative,0.4488409083724697,257,812,3989,0.18776635748307846
complain,0.39102802237582757,624,2811,3292,0.18772782503037666
impowered,0.37672623635360947,3507,493,2525,0.18772277227722772
disputes,0.402176516772955,938,1619,3730,0.1876675603217158
209,0.48719563241853203,281,254,2686,0.18763961280714817
successors,0.39430989305016007,1357,1755,3458,0.18739155581260844
1788,0.375283407123602,2965,1035,2478,0.18724778046811946
arrives,0.4569307740267184,113,797,3777,0.1871855970346836
fayal,0.6478780049882882,10,59,358,0.1871508379888268
determine,0.3680962668895944,1604,2396,1721,0.18710052295177224
repeat,0.39718159813011555,389,2465,3592,0.1870824053452116
locations,0.5639825421780565,150,48,1048,0.18702290076335878
